x_km,y_km,demand
-2.0,-1.8788,114.762
-1.8788,-1.8788,116.666
-1.7576,-1.8788,119.032
-1.6364,-1.8788,121.721
-1.5152,-1.8788,124.584
-1.3939,-1.8788,127.467
-1.2727,-1.8788,130.225
-1.1515,-1.8788,132.719
-1.0303,-1.8788,134.832
-0.9091,-1.8788,136.463
-0.7879,-1.8788,137.537
-0.6667,-1.8788,138.003
-0.5455,-1.8788,137.837
-0.4242,-1.8788,137.046
-0.303,-1.8788,135.668
-0.1818,-1.8788,133.777
-0.0606,-1.8788,131.488
0.0606,-1.8788,128.952
0.1818,-1.8788,126.364
0.303,-1.8788,123.955
0.4242,-1.8788,121.988
0.5455,-1.8788,120.751
0.6667,-1.8788,120.538
0.7879,-1.8788,121.638
0.9091,-1.8788,124.306
1.0303,-1.8788,128.741
1.1515,-1.8788,135.059
1.2727,-1.8788,143.265
1.3939,-1.8788,153.23
1.5152,-1.8788,164.675
1.6364,-1.8788,177.166
1.7576,-1.8788,190.123
1.8788,-1.8788,202.844
2.0,-1.8788,214.549
2.1212,-1.8788,224.438
2.2424,-1.8788,231.752
2.3636,-1.8788,235.85
2.4848,-1.8788,236.267
2.6061,-1.8788,232.765
2.7273,-1.8788,225.366
2.8485,-1.8788,214.349
2.9697,-1.8788,200.226
3.0909,-1.8788,183.694
3.2121,-1.8788,165.562
3.3333,-1.8788,146.679
3.4545,-1.8788,127.851
3.5758,-1.8788,109.78
3.697,-1.8788,93.015
3.8182,-1.8788,77.928
3.9394,-1.8788,64.716
4.0606,-1.8788,53.416
4.1818,-1.8788,43.943
4.303,-1.8788,36.125
4.4242,-1.8788,29.743
4.5455,-1.8788,24.566
4.6667,-1.8788,20.371
4.7879,-1.8788,16.964
4.9091,-1.8788,14.179
5.0303,-1.8788,11.886
5.1515,-1.8788,9.984
5.2727,-1.8788,8.393
5.3939,-1.8788,7.057
5.5152,-1.8788,5.93
5.6364,-1.8788,4.977
5.7576,-1.8788,4.173
5.8788,-1.8788,3.493
6.0,-1.8788,2.919
-6.0,-1.7576,48.123
-5.8788,-1.7576,50.937
-5.7576,-1.7576,54.212
-5.6364,-1.7576,58.0
-5.5152,-1.7576,62.343
-5.3939,-1.7576,67.266
-5.2727,-1.7576,72.769
-5.1515,-1.7576,78.821
-5.0303,-1.7576,85.359
-4.9091,-1.7576,92.28
-4.7879,-1.7576,99.444
-4.6667,-1.7576,106.677
-4.5455,-1.7576,113.781
-4.4242,-1.7576,120.537
-4.303,-1.7576,126.724
-4.1818,-1.7576,132.134
-4.0606,-1.7576,136.583
-3.9394,-1.7576,139.93
-3.8182,-1.7576,142.085
-3.697,-1.7576,143.02
-3.5758,-1.7576,142.773
-3.4545,-1.7576,141.441
-3.3333,-1.7576,139.18
-3.2121,-1.7576,136.192
-3.0909,-1.7576,132.707
-2.9697,-1.7576,128.973
-2.8485,-1.7576,125.235
-2.7273,-1.7576,121.722
-2.6061,-1.7576,118.634
-2.4848,-1.7576,116.128
-2.3636,-1.7576,114.318
-2.2424,-1.7576,113.267
-2.1212,-1.7576,112.991
-2.0,-1.7576,113.462
-1.8788,-1.7576,114.616
-1.7576,-1.7576,116.358
-1.6364,-1.7576,118.574
-1.5152,-1.7576,121.135
-1.3939,-1.7576,123.907
-1.2727,-1.7576,126.755
-1.1515,-1.7576,129.548
-1.0303,-1.7576,132.158
-0.9091,-1.7576,134.471
-0.7879,-1.7576,136.378
-0.6667,-1.7576,137.79
-0.5455,-1.7576,138.631
-0.4242,-1.7576,138.852
-0.303,-1.7576,138.437
-0.1818,-1.7576,137.406
-0.0606,-1.7576,135.828
0.0606,-1.7576,133.823
0.1818,-1.7576,131.564
0.303,-1.7576,129.278
0.4242,-1.7576,127.237
0.5455,-1.7576,125.746
0.6667,-1.7576,125.131
0.7879,-1.7576,125.71
0.9091,-1.7576,127.773
1.0303,-1.7576,131.553
1.1515,-1.7576,137.197
1.2727,-1.7576,144.736
1.3939,-1.7576,154.067
1.5152,-1.7576,164.934
1.6364,-1.7576,176.924
1.7576,-1.7576,189.48
1.8788,-1.7576,201.919
2.0,-1.7576,213.482
2.1212,-1.7576,223.383
2.2424,-1.7576,230.875
2.3636,-1.7576,235.317
2.4848,-1.7576,236.234
2.6061,-1.7576,233.37
2.7273,-1.7576,226.712
2.8485,-1.7576,216.494
2.9697,-1.7576,203.179
3.0909,-1.7576,187.41
3.2121,-1.7576,169.951
3.3333,-1.7576,151.608
3.4545,-1.7576,133.163
3.5758,-1.7576,115.306
3.697,-1.7576,98.591
3.8182,-1.7576,83.408
3.9394,-1.7576,69.983
4.0606,-1.7576,58.383
4.1818,-1.7576,48.554
4.303,-1.7576,40.352
4.4242,-1.7576,33.581
4.5455,-1.7576,28.022
4.6667,-1.7576,23.465
4.7879,-1.7576,19.717
4.9091,-1.7576,16.617
5.0303,-1.7576,14.034
5.1515,-1.7576,11.867
5.2727,-1.7576,10.035
5.3939,-1.7576,8.482
5.5152,-1.7576,7.159
5.6364,-1.7576,6.033
5.7576,-1.7576,5.075
5.8788,-1.7576,4.261
6.0,-1.7576,3.57
-6.0,-1.6364,49.099
-5.8788,-1.6364,52.153
-5.7576,-1.6364,55.725
-5.6364,-1.6364,59.873
-5.5152,-1.6364,64.646
-5.3939,-1.6364,70.07
-5.2727,-1.6364,76.146
-5.1515,-1.6364,82.841
-5.0303,-1.6364,90.081
-4.9091,-1.6364,97.751
-4.7879,-1.6364,105.694
-4.6667,-1.6364,113.714
-4.5455,-1.6364,121.584
-4.4242,-1.6364,129.06
-4.303,-1.6364,135.89
-4.1818,-1.6364,141.839
-4.0606,-1.6364,146.697
-3.9394,-1.6364,150.303
-3.8182,-1.6364,152.553
-3.697,-1.6364,153.411
-3.5758,-1.6364,152.913
-3.4545,-1.6364,151.165
-3.3333,-1.6364,148.336
-3.2121,-1.6364,144.644
-3.0909,-1.6364,140.344
-2.9697,-1.6364,135.707
-2.8485,-1.6364,131.002
-2.7273,-1.6364,126.484
-2.6061,-1.6364,122.376
-2.4848,-1.6364,118.858
-2.3636,-1.6364,116.065
-2.2424,-1.6364,114.081
-2.1212,-1.6364,112.944
-2.0,-1.6364,112.648
-1.8788,-1.6364,113.152
-1.7576,-1.6364,114.387
-1.6364,-1.6364,116.26
-1.5152,-1.6364,118.667
-1.3939,-1.6364,121.49
-1.2727,-1.6364,124.607
-1.1515,-1.6364,127.887
-1.0303,-1.6364,131.195
-0.9091,-1.6364,134.391
-0.7879,-1.6364,137.331
-0.6667,-1.6364,139.873
-0.5455,-1.6364,141.885
-0.4242,-1.6364,143.251
-0.303,-1.6364,143.889
-0.1818,-1.6364,143.759
-0.0606,-1.6364,142.879
0.0606,-1.6364,141.332
0.1818,-1.6364,139.272
0.303,-1.6364,136.922
0.4242,-1.6364,134.57
0.5455,-1.6364,132.546
0.6667,-1.6364,131.21
0.7879,-1.6364,130.921
0.9091,-1.6364,132.01
1.0303,-1.6364,134.748
1.1515,-1.6364,139.316
1.2727,-1.6364,145.778
1.3939,-1.6364,154.056
1.5152,-1.6364,163.92
1.6364,-1.6364,174.985
1.7576,-1.6364,186.719
1.8788,-1.6364,198.468
2.0,-1.6364,209.503
2.1212,-1.6364,219.063
2.2424,-1.6364,226.424
2.3636,-1.6364,230.959
2.4848,-1.6364,232.197
2.6061,-1.6364,229.868
2.7273,-1.6364,223.932
2.8485,-1.6364,214.586
2.9697,-1.6364,202.237
3.0909,-1.6364,187.473
3.2121,-1.6364,170.993
3.3333,-1.6364,153.553
3.4545,-1.6364,135.886
3.5758,-1.6364,118.655
3.697,-1.6364,102.398
3.8182,-1.6364,87.507
3.9394,-1.6364,74.219
4.0606,-1.6364,62.625
4.1818,-1.6364,52.699
4.303,-1.6364,44.322
4.4242,-1.6364,37.323
4.5455,-1.6364,31.505
4.6667,-1.6364,26.671
4.7879,-1.6364,22.641
4.9091,-1.6364,19.262
5.0303,-1.6364,16.407
5.1515,-1.6364,13.98
5.2727,-1.6364,11.904
5.3939,-1.6364,10.122
5.5152,-1.6364,8.59
5.6364,-1.6364,7.273
5.7576,-1.6364,6.142
5.8788,-1.6364,5.175
6.0,-1.6364,4.35
-6.0,-1.5152,50.035
-5.8788,-1.5152,53.322
-5.7576,-1.5152,57.18
-5.6364,-1.5152,61.677
-5.5152,-1.5152,66.864
-5.3939,-1.5152,72.773
-5.2727,-1.5152,79.404
-5.1515,-1.5152,86.719
-5.0303,-1.5152,94.639
-4.9091,-1.5152,103.034
-4.7879,-1.5152,111.73
-4.6667,-1.5152,120.51
-4.5455,-1.5152,129.122
-4.4242,-1.5152,137.294
-4.303,-1.5152,144.747
-4.1818,-1.5152,151.217
-4.0606,-1.5152,156.472
-3.9394,-1.5152,160.33
-3.8182,-1.5152,162.673
-3.697,-1.5152,163.459
-3.5758,-1.5152,162.723
-3.4545,-1.5152,160.578
-3.3333,-1.5152,157.206
-3.2121,-1.5152,152.845
-3.0909,-1.5152,147.769
-2.9697,-1.5152,142.275
-2.8485,-1.5152,136.657
-2.7273,-1.5152,131.193
-2.6061,-1.5152,126.131
-2.4848,-1.5152,121.675
-2.3636,-1.5152,117.98
-2.2424,-1.5152,115.154
-2.1212,-1.5152,113.256
-2.0,-1.5152,112.305
-1.8788,-1.5152,112.285
-1.7576,-1.5152,113.15
-1.6364,-1.5152,114.836
-1.5152,-1.5152,117.259
-1.3939,-1.5152,120.323
-1.2727,-1.5152,123.914
-1.1515,-1.5152,127.903
-1.0303,-1.5152,132.139
-0.9091,-1.5152,136.452
-0.7879,-1.5152,140.655
-0.6667,-1.5152,144.545
-0.5455,-1.5152,147.92
-0.4242,-1.5152,150.587
-0.303,-1.5152,152.387
-0.1818,-1.5152,153.212
-0.0606,-1.5152,153.02
0.0606,-1.5152,151.857
0.1818,-1.5152,149.858
0.303,-1.5152,147.246
0.4242,-1.5152,144.327
0.5455,-1.5152,141.469
0.6667,-1.5152,139.075
0.7879,-1.5152,137.553
0.9091,-1.5152,137.284
1.0303,-1.5152,138.584
1.1515,-1.5152,141.675
1.2727,-1.5152,146.654
1.3939,-1.5152,153.475
1.5152,-1.5152,161.936
1.6364,-1.5152,171.68
1.7576,-1.5152,182.205
1.8788,-1.5152,192.893
2.0,-1.5152,203.047
2.1212,-1.5152,211.943
2.2424,-1.5152,218.889
2.3636,-1.5152,223.281
2.4848,-1.5152,224.658
2.6061,-1.5152,222.749
2.7273,-1.5152,217.492
2.8485,-1.5152,209.045
2.9697,-1.5152,197.766
3.0909,-1.5152,184.176
3.2121,-1.5152,168.911
3.3333,-1.5152,152.658
3.4545,-1.5152,136.094
3.5758,-1.5152,119.835
3.697,-1.5152,104.389
3.8182,-1.5152,90.133
3.9394,-1.5152,77.306
4.0606,-1.5152,66.012
4.1818,-1.5152,56.243
4.303,-1.5152,47.907
4.4242,-1.5152,40.857
4.5455,-1.5152,34.917
4.6667,-1.5152,29.913
4.7879,-1.5152,25.678
4.9091,-1.5152,22.073
5.0303,-1.5152,18.98
5.1515,-1.5152,16.312
5.2727,-1.5152,13.997
5.3939,-1.5152,11.984
5.5152,-1.5152,10.232
5.6364,-1.5152,8.711
5.7576,-1.5152,7.392
5.8788,-1.5152,6.254
6.0,-1.5152,5.276
-6.0,-1.3939,50.905
-5.8788,-1.3939,54.408
-5.7576,-1.3939,58.533
-5.6364,-1.3939,63.353
-5.5152,-1.3939,68.926
-5.3939,-1.3939,75.285
-5.2727,-1.3939,82.431
-5.1515,-1.3939,90.323
-5.0303,-1.3939,98.873
-4.9091,-1.3939,107.941
-4.7879,-1.3939,117.337
-4.6667,-1.3939,126.823
-4.5455,-1.3939,136.124
-4.4242,-1.3939,144.943
-4.303,-1.3939,152.974
-4.1818,-1.3939,159.93
-4.0606,-1.3939,165.554
-3.9394,-1.3939,169.647
-3.8182,-1.3939,172.078
-3.697,-1.3939,172.799
-3.5758,-1.3939,171.845
-3.4545,-1.3939,169.336
-3.3333,-1.3939,165.467
-3.2121,-1.3939,160.491
-3.0909,-1.3939,154.705
-2.9697,-1.3939,148.427
-2.8485,-1.3939,141.977
-2.7273,-1.3939,135.657
-2.6061,-1.3939,129.736
-2.4848,-1.3939,124.441
-2.3636,-1.3939,119.952
-2.2424,-1.3939,116.398
-2.1212,-1.3939,113.862
-2.0,-1.3939,112.388
-1.8788,-1.3939,111.986
-1.7576,-1.3939,112.639
-1.6364,-1.3939,114.31
-1.5152,-1.3939,116.941
-1.3939,-1.3939,120.454
-1.2727,-1.3939,124.746
-1.1515,-1.3939,129.684
-1.0303,-1.3939,135.101
-0.9091,-1.3939,140.791
-0.7879,-1.3939,146.512
-0.6667,-1.3939,151.991
-0.5455,-1.3939,156.942
-0.4242,-1.3939,161.086
-0.303,-1.3939,164.174
-0.1818,-1.3939,166.019
-0.0606,-1.3939,166.516
0.0606,-1.3939,165.666
0.1818,-1.3939,163.586
0.303,-1.3939,160.505
0.4242,-1.3939,156.758
0.5455,-1.3939,152.756
0.6667,-1.3939,148.958
0.7879,-1.3939,145.835
0.9091,-1.3939,143.825
1.0303,-1.3939,143.299
1.1515,-1.3939,144.526
1.2727,-1.3939,147.641
1.3939,-1.3939,152.634
1.5152,-1.3939,159.331
1.6364,-1.3939,167.405
1.7576,-1.3939,176.386
1.8788,-1.3939,185.692
2.0,-1.3939,194.666
2.1212,-1.3939,202.623
2.2424,-1.3939,208.909
2.3636,-1.3939,212.949
2.4848,-1.3939,214.301
2.6061,-1.3939,212.694
2.7273,-1.3939,208.053
2.8485,-1.3939,200.499
2.9697,-1.3939,190.339
3.0909,-1.3939,178.031
3.2121,-1.3939,164.138
3.3333,-1.3939,149.274
3.4545,-1.3939,134.051
3.5758,-1.3939,119.027
3.697,-1.3939,104.668
3.8182,-1.3939,91.327
3.9394,-1.3939,79.232
4.0606,-1.3939,68.491
4.1818,-1.3939,59.11
4.303,-1.3939,51.017
4.4242,-1.3939,44.088
4.5455,-1.3939,38.171
4.6667,-1.3939,33.111
4.7879,-1.3939,28.762
4.9091,-1.3939,24.997
5.0303,-1.3939,21.716
5.1515,-1.3939,18.837
5.2727,-1.3939,16.302
5.3939,-1.3939,14.065
5.5152,-1.3939,12.092
5.6364,-1.3939,10.358
5.7576,-1.3939,8.838
5.8788,-1.3939,7.514
6.0,-1.3939,6.366
-6.0,-1.2727,51.684
-5.8788,-1.2727,55.378
-5.7576,-1.2727,59.738
-5.6364,-1.2727,64.844
-5.5152,-1.2727,70.758
-5.3939,-1.2727,77.514
-5.2727,-1.2727,85.115
-5.1515,-1.2727,93.516
-5.0303,-1.2727,102.624
-4.9091,-1.2727,112.287
-4.7879,-1.2727,122.301
-4.6667,-1.2727,132.41
-4.5455,-1.2727,142.32
-4.4242,-1.2727,151.71
-4.303,-1.2727,160.253
-4.1818,-1.2727,167.637
-4.0606,-1.2727,173.588
-3.9394,-1.2727,177.89
-3.8182,-1.2727,180.4
-3.697,-1.2727,181.066
-3.5758,-1.2727,179.922
-3.4545,-1.2727,177.094
-3.3333,-1.2727,172.789
-3.2121,-1.2727,167.276
-3.0909,-1.2727,160.869
-2.9697,-1.2727,153.909
-2.8485,-1.2727,146.736
-2.7273,-1.2727,139.674
-2.6061,-1.2727,133.015
-2.4848,-1.2727,127.008
-2.3636,-1.2727,121.855
-2.2424,-1.2727,117.706
-2.1212,-1.2727,114.672
-2.0,-1.2727,112.822
-1.8788,-1.2727,112.195
-1.7576,-1.2727,112.806
-1.6364,-1.2727,114.646
-1.5152,-1.2727,117.684
-1.3939,-1.2727,121.864
-1.2727,-1.2727,127.092
-1.1515,-1.2727,133.232
-1.0303,-1.2727,140.094
-0.9091,-1.2727,147.43
-0.7879,-1.2727,154.935
-0.6667,-1.2727,162.255
-0.5455,-1.2727,169.009
-0.4242,-1.2727,174.816
-0.303,-1.2727,179.328
-0.1818,-1.2727,182.267
-0.0606,-1.2727,183.458
0.0606,-1.2727,182.856
0.1818,-1.2727,180.559
0.303,-1.2727,176.809
0.4242,-1.2727,171.975
0.5455,-1.2727,166.525
0.6667,-1.2727,160.988
0.7879,-1.2727,155.906
0.9091,-1.2727,151.79
1.0303,-1.2727,149.075
1.1515,-1.2727,148.083
1.2727,-1.2727,148.996
1.3939,-1.2727,151.835
1.5152,-1.2727,156.462
1.6364,-1.2727,162.577
1.7576,-1.2727,169.743
1.8788,-1.2727,177.414
2.0,-1.2727,184.972
2.1212,-1.2727,191.775
2.2424,-1.2727,197.206
2.3636,-1.2727,200.725
2.4848,-1.2727,201.91
2.6061,-1.2727,200.499
2.7273,-1.2727,196.4
2.8485,-1.2727,189.705
2.9697,-1.2727,180.669
3.0909,-1.2727,169.688
3.2121,-1.2727,157.25
3.3333,-1.2727,143.896
3.4545,-1.2727,130.163
3.5758,-1.2727,116.549
3.697,-1.2727,103.47
3.8182,-1.2727,91.246
3.9394,-1.2727,80.086
4.0606,-1.2727,70.096
4.1818,-1.2727,61.289
4.303,-1.2727,53.611
4.4242,-1.2727,46.956
4.5455,-1.2727,41.195
4.6667,-1.2727,36.193
4.7879,-1.2727,31.823
4.9091,-1.2727,27.977
5.0303,-1.2727,24.565
5.1515,-1.2727,21.52
5.2727,-1.2727,18.794
5.3939,-1.2727,16.351
5.5152,-1.2727,14.165
5.6364,-1.2727,12.217
5.7576,-1.2727,10.49
5.8788,-1.2727,8.968
6.0,-1.2727,7.636
-6.0,-1.1515,52.348
-5.8788,-1.1515,56.199
-5.7576,-1.1515,60.755
-5.6364,-1.1515,66.097
-5.5152,-1.1515,72.292
-5.3939,-1.1515,79.377
-5.2727,-1.1515,87.353
-5.1515,-1.1515,96.175
-5.0303,-1.1515,105.742
-4.9091,-1.1515,115.895
-4.7879,-1.1515,126.419
-4.6667,-1.1515,137.043
-4.5455,-1.1515,147.456
-4.4242,-1.1515,157.317
-4.303,-1.1515,166.282
-4.1818,-1.1515,174.02
-4.0606,-1.1515,180.241
-3.9394,-1.1515,184.716
-3.8182,-1.1515,187.293
-3.697,-1.1515,187.914
-3.5758,-1.1515,186.614
-3.4545,-1.1515,183.526
-3.3333,-1.1515,178.864
-3.2121,-1.1515,172.91
-3.0909,-1.1515,165.996
-2.9697,-1.1515,158.477
-2.8485,-1.1515,150.715
-2.7273,-1.1515,143.052
-2.6061,-1.1515,135.799
-2.4848,-1.1515,129.226
-2.3636,-1.1515,123.555
-2.2424,-1.1515,118.963
-2.1212,-1.1515,115.582
-2.0,-1.1515,113.513
-1.8788,-1.1515,112.825
-1.7576,-1.1515,113.565
-1.6364,-1.1515,115.758
-1.5152,-1.1515,119.403
-1.3939,-1.1515,124.464
-1.2727,-1.1515,130.86
-1.1515,-1.1515,138.448
-1.0303,-1.1515,147.012
-0.9091,-1.1515,156.257
-0.7879,-1.1515,165.805
-0.6667,-1.1515,175.211
-0.5455,-1.1515,183.989
-0.4242,-1.1515,191.643
-0.303,-1.1515,197.713
-0.1818,-1.1515,201.822
-0.0606,-1.1515,203.717
0.0606,-1.1515,203.304
0.1818,-1.1515,200.666
0.303,-1.1515,196.06
0.4242,-1.1515,189.9
0.5455,-1.1515,182.723
0.6667,-1.1515,175.138
0.7879,-1.1515,167.775
0.9091,-1.1515,161.227
1.0303,-1.1515,156.004
1.1515,-1.1515,152.49
1.2727,-1.1515,150.915
1.3939,-1.1515,151.341
1.5152,-1.1515,153.658
1.6364,-1.1515,157.597
1.7576,-1.1515,162.752
1.8788,-1.1515,168.608
2.0,-1.1515,174.585
2.1212,-1.1515,180.082
2.2424,-1.1515,184.521
2.3636,-1.1515,187.393
2.4848,-1.1515,188.303
2.6061,-1.1515,186.992
2.7273,-1.1515,183.36
2.8485,-1.1515,177.468
2.9697,-1.1515,169.526
3.0909,-1.1515,159.863
3.2121,-1.1515,148.899
3.3333,-1.1515,137.097
3.4545,-1.1515,124.922
3.5758,-1.1515,112.806
3.697,-1.1515,101.114
3.8182,-1.1515,90.127
3.9394,-1.1515,80.032
4.0606,-1.1515,70.927
4.1818,-1.1515,62.828
4.303,-1.1515,55.693
4.4242,-1.1515,49.434
4.5455,-1.1515,43.941
4.6667,-1.1515,39.099
4.7879,-1.1515,34.799
4.9091,-1.1515,30.947
5.0303,-1.1515,27.47
5.1515,-1.1515,24.312
5.2727,-1.1515,21.436
5.3939,-1.1515,18.816
5.5152,-1.1515,16.435
5.6364,-1.1515,14.283
5.7576,-1.1515,12.349
5.8788,-1.1515,10.624
6.0,-1.1515,9.097
-6.0,-1.0303,52.875
-5.8788,-1.0303,56.845
-5.7576,-1.0303,61.546
-5.6364,-1.0303,67.065
-5.5152,-1.0303,73.469
-5.3939,-1.0303,80.799
-5.2727,-1.0303,89.055
-5.1515,-1.0303,98.189
-5.0303,-1.0303,108.098
-4.9091,-1.0303,118.616
-4.7879,-1.0303,129.519
-4.6667,-1.0303,140.526
-4.5455,-1.0303,151.311
-4.4242,-1.0303,161.523
-4.303,-1.0303,170.802
-4.1818,-1.0303,178.803
-4.0606,-1.0303,185.226
-3.9394,-1.0303,189.83
-3.8182,-1.0303,192.457
-3.697,-1.0303,193.046
-3.5758,-1.0303,191.632
-3.4545,-1.0303,188.351
-3.3333,-1.0303,183.424
-3.2121,-1.0303,177.143
-3.0909,-1.0303,169.852
-2.9697,-1.0303,161.92
-2.8485,-1.0303,153.722
-2.7273,-1.0303,145.616
-2.6061,-1.0303,137.931
-2.4848,-1.0303,130.954
-2.3636,-1.0303,124.928
-2.2424,-1.0303,120.05
-2.1212,-1.0303,116.483
-2.0,-1.0303,114.353
-1.8788,-1.0303,113.766
-1.7576,-1.0303,114.802
-1.6364,-1.0303,117.523
-1.5152,-1.0303,121.958
-1.3939,-1.0303,128.097
-1.2727,-1.0303,135.87
-1.1515,-1.0303,145.126
-1.0303,-1.0303,155.622
-0.9091,-1.0303,167.008
-0.7879,-1.0303,178.829
-0.6667,-1.0303,190.539
-0.5455,-1.0303,201.535
-0.4242,-1.0303,211.196
-0.303,-1.0303,218.942
-0.1818,-1.0303,224.287
-0.0606,-1.0303,226.897
0.0606,-1.0303,226.625
0.1818,-1.0303,223.538
0.303,-1.0303,217.916
0.4242,-1.0303,210.228
0.5455,-1.0303,201.086
0.6667,-1.0303,191.196
0.7879,-1.0303,181.284
0.9091,-1.0303,172.04
1.0303,-1.0303,164.056
1.1515,-1.0303,157.786
1.2727,-1.0303,153.512
1.3939,-1.0303,151.338
1.5152,-1.0303,151.185
1.6364,-1.0303,152.811
1.7576,-1.0303,155.835
1.8788,-1.0303,159.773
2.0,-1.0303,164.078
2.1212,-1.0303,168.185
2.2424,-1.0303,171.551
2.3636,-1.0303,173.7
2.4848,-1.0303,174.256
2.6061,-1.0303,172.97
2.7273,-1.0303,169.732
2.8485,-1.0303,164.575
2.9697,-1.0303,157.663
3.0909,-1.0303,149.268
3.2121,-1.0303,139.738
3.3333,-1.0303,129.465
3.4545,-1.0303,118.843
3.5758,-1.0303,108.237
3.697,-1.0303,97.962
3.8182,-1.0303,88.257
3.9394,-1.0303,79.285
4.0606,-1.0303,71.134
4.1818,-1.0303,63.82
4.303,-1.0303,57.31
4.4242,-1.0303,51.53
4.5455,-1.0303,46.389
4.6667,-1.0303,41.787
4.7879,-1.0303,37.634
4.9091,-1.0303,33.849
5.0303,-1.0303,30.372
5.1515,-1.0303,27.158
5.2727,-1.0303,24.18
5.3939,-1.0303,21.421
5.5152,-1.0303,18.874
5.6364,-1.0303,16.536
5.7576,-1.0303,14.405
5.8788,-1.0303,12.48
6.0,-1.0303,10.754
-6.0,-0.9091,53.25
-5.8788,-0.9091,57.293
-5.7576,-0.9091,62.084
-5.6364,-0.9091,67.712
-5.5152,-0.9091,74.245
-5.3939,-0.9091,81.724
-5.2727,-0.9091,90.151
-5.1515,-0.9091,99.476
-5.0303,-0.9091,109.593
-4.9091,-0.9091,120.334
-4.7879,-0.9091,131.467
-4.6667,-0.9091,142.707
-4.5455,-0.9091,153.719
-4.4242,-0.9091,164.145
-4.303,-0.9091,173.615
-4.1818,-0.9091,181.777
-4.0606,-0.9091,188.323
-3.9394,-0.9091,193.006
-3.8182,-0.9091,195.665
-3.697,-0.9091,196.234
-3.5758,-0.9091,194.751
-3.4545,-0.9091,191.352
-3.3333,-0.9091,186.263
-3.2121,-0.9091,179.782
-3.0909,-0.9091,172.258
-2.9697,-0.9091,164.072
-2.8485,-0.9091,155.606
-2.7273,-0.9091,147.23
-2.6061,-0.9091,139.287
-2.4848,-0.9091,132.077
-2.3636,-0.9091,125.862
-2.2424,-0.9091,120.863
-2.1212,-0.9091,117.266
-2.0,-0.9091,115.229
-1.8788,-0.9091,114.893
-1.7576,-0.9091,116.376
-1.6364,-0.9091,119.777
-1.5152,-0.9091,125.159
-1.3939,-0.9091,132.538
-1.2727,-0.9091,141.854
-1.1515,-0.9091,152.953
-1.0303,-0.9091,165.558
-0.9091,-0.9091,179.263
-0.7879,-0.9091,193.53
-0.6667,-0.9091,207.706
-0.5455,-0.9091,221.064
-0.4242,-0.9091,232.851
-0.303,-0.9091,242.358
-0.1818,-0.9091,248.986
-0.0606,-0.9091,252.313
0.0606,-0.9091,252.141
0.1818,-0.9091,248.524
0.303,-0.9091,241.767
0.4242,-0.9091,232.398
0.5455,-0.9091,221.12
0.6667,-0.9091,208.739
0.7879,-0.9091,196.092
0.9091,-0.9091,183.97
1.0303,-0.9091,173.059
1.1515,-0.9091,163.886
1.2727,-0.9091,156.791
1.3939,-0.9091,151.919
1.5152,-0.9091,149.221
1.6364,-0.9091,148.479
1.7576,-0.9091,149.334
1.8788,-0.9091,151.328
2.0,-0.9091,153.94
2.1212,-0.9091,156.635
2.2424,-0.9091,158.903
2.3636,-0.9091,160.295
2.4848,-0.9091,160.454
2.6061,-0.9091,159.136
2.7273,-0.9091,156.224
2.8485,-0.9091,151.725
2.9697,-0.9091,145.761
3.0909,-0.9091,138.548
3.2121,-0.9091,130.371
3.3333,-0.9091,121.55
3.4545,-0.9091,112.414
3.5758,-0.9091,103.267
3.697,-0.9091,94.371
3.8182,-0.9091,85.928
3.9394,-0.9091,78.077
4.0606,-0.9091,70.891
4.1818,-0.9091,64.387
4.303,-0.9091,58.536
4.4242,-0.9091,53.28
4.5455,-0.9091,48.541
4.6667,-0.9091,44.236
4.7879,-0.9091,40.288
4.9091,-0.9091,36.63
5.0303,-0.9091,33.212
5.1515,-0.9091,29.999
5.2727,-0.9091,26.97
5.3939,-0.9091,24.117
5.5152,-0.9091,21.441
5.6364,-0.9091,18.947
5.7576,-0.9091,16.64
5.8788,-0.9091,14.525
6.0,-0.9091,12.605
-6.0,-0.7879,53.462
-5.8788,-0.7879,57.531
-5.7576,-0.7879,62.353
-5.6364,-0.7879,68.016
-5.5152,-0.7879,74.591
-5.3939,-0.7879,82.119
-5.2727,-0.7879,90.6
-5.1515,-0.7879,99.985
-5.0303,-0.7879,110.167
-4.9091,-0.7879,120.977
-4.7879,-0.7879,132.182
-4.6667,-0.7879,143.494
-4.5455,-0.7879,154.577
-4.4242,-0.7879,165.069
-4.303,-0.7879,174.599
-4.1818,-0.7879,182.812
-4.0606,-0.7879,189.397
-3.9394,-0.7879,194.105
-3.8182,-0.7879,196.775
-3.697,-0.7879,197.339
-3.5758,-0.7879,195.834
-3.4545,-0.7879,192.397
-3.3333,-0.7879,187.253
-3.2121,-0.7879,180.704
-3.0909,-0.7879,173.101
-2.9697,-0.7879,164.826
-2.8485,-0.7879,156.268
-2.7273,-0.7879,147.801
-2.6061,-0.7879,139.777
-2.4848,-0.7879,132.509
-2.3636,-0.7879,126.273
-2.2424,-0.7879,121.309
-2.1212,-0.7879,117.831
-2.0,-0.7879,116.029
-1.8788,-0.7879,116.075
-1.7576,-0.7879,118.129
-1.6364,-0.7879,122.327
-1.5152,-0.7879,128.77
-1.3939,-0.7879,137.498
-1.2727,-0.7879,148.467
-1.1515,-0.7879,161.512
